2021/11/04 11:38:16 [1692] opening tcp connection to 10.0.7.81 port 873
2021/11/04 11:38:16 [1692] building file list
2021/11/04 11:38:18 [1692] <f+++++++++             159  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/04/b6924124e5077584a56596cf0e8e6cb401a076
2021/11/04 11:38:18 [1692] <f+++++++++             175  2020/07/16-16:59:42 send       Scripts/Powershell/.git/objects/04/cfc1e3d7296cd80c19200f38bd33e32326af34
2021/11/04 11:38:18 [1692] <f+++++++++             300  2018/07/12-11:19:50 send       Scripts/Powershell/.git/objects/04/f9d504dd516cc1777935b859c4705e82f73df0
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:37 send       Scripts/Powershell/.git/objects/05/
2021/11/04 11:38:18 [1692] <f+++++++++             252  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/05/106973ff0218bd3c379c24e2860a9b163e8c7d
2021/11/04 11:38:18 [1692] <f+++++++++             187  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/05/13b7087777d2040cb7f595cbf0b54fffc6af8a
2021/11/04 11:38:18 [1692] <f+++++++++             414  2021/10/19-16:51:39 send       Scripts/Powershell/.git/objects/05/9cfeb628d6be20a7b90ba22e728a4e422a1f41
2021/11/04 11:38:18 [1692] <f+++++++++             396  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/05/a0275c252d7316a0f756b29656c4d1bd0c233d
2021/11/04 11:38:18 [1692] <f+++++++++            1101  2021/03/05-16:43:29 send       Scripts/Powershell/.git/objects/05/ed583751900ba998d8d52c2c943c2b286e7194
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/03/02-08:58:28 send       Scripts/Powershell/.git/objects/06/
2021/11/04 11:38:18 [1692] <f+++++++++            2092  2020/07/10-15:29:40 send       Scripts/Powershell/.git/objects/06/06902124bb7e48422f8a09087487ffc458aa19
2021/11/04 11:38:18 [1692] <f+++++++++            1667  2021/03/05-16:43:30 send       Scripts/Powershell/.git/objects/06/10217365f920e2761906dd5730764f71b28990
2021/11/04 11:38:18 [1692] <f+++++++++              34  2021/02/26-17:04:36 send       Scripts/Powershell/.git/objects/06/5e18bb458ec113fffb1eb41cccd28b4bd76808
2021/11/04 11:38:18 [1692] <f+++++++++            1112  2018/07/27-17:01:56 send       Scripts/Powershell/.git/objects/06/bef555012bc05f8491eb597b662b90455bc732
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:50 send       Scripts/Powershell/.git/objects/07/
2021/11/04 11:38:18 [1692] <f+++++++++             524  2018/07/04-17:02:09 send       Scripts/Powershell/.git/objects/07/1d00761d5cc2bb635dc925e69c42c6a5faef1c
2021/11/04 11:38:18 [1692] <f+++++++++             783  2021/10/19-16:51:38 send       Scripts/Powershell/.git/objects/07/385c5eed788c974f7c60aac29c8ae9a60f28d2
